id,game_id,points,stillborn,survived,declared_equivalent,points_until_equivalent,llm_or_human,opponent_llm_or_human,seconds_since_gamestart,cut,mutated_lines,number_mutated_lines,number_of_messages,author_nickname,author_age,author_degree,author_semester,author_java_experience,author_junit_experience,author_correct_question,opponent_nickname,opponent_age,opponent_degree,opponent_semester,opponent_java_experience,opponent_junit_experience,opponent_correct_question,experiment_round,author_opinion_judged_programming_skill,author_opinion_judged_original,author_opinion_challenged,author_opinion_fun,author_opinion_human_or_ai,opponent_opinion_judged_programming_skill,opponent_opinion_judged_original,opponent_opinion_challenged,opponent_opinion_fun,opponent_opinion_human_or_ai,human_tests_survived,human_tests_killed_by,llm_tests_survived,llm_tests_killed_by,existing_tests_survived,existing_tests_killed_by,future_tests_survived,future_tests_killed_by
u1664,354,9,NO,YES,NO,,Human,LLM,558,CharRange,158,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,12,1,82,1,1,0,7,0
u1688,354,0,YES,NO,NO,,Human,LLM,621,CharRange,175,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,6,0,31,0,1,0,0
u1694,354,0,YES,NO,NO,,Human,LLM,635,CharRange,178,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,5,0,34,0,1,0,1
u1700,354,0,YES,NO,NO,,Human,LLM,653,CharRange,207,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,16,26,445,0,4,0,3
u1709,354,0,YES,NO,NO,,Human,LLM,675,CharRange,208,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,10,25,392,0,2,0,3
u1730,354,0,YES,NO,NO,,Human,LLM,770,CharRange,160,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,9,7,55,18,1,1,0,0
u1733,354,0,YES,NO,NO,,Human,LLM,787,CharRange,92,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,20,34,56,723,2,8,0,16
u1738,354,0,YES,NO,NO,,Human,LLM,809,CharRange,155,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,5,4,92,203,1,2,2,9
u1744,354,0,YES,NO,NO,,Human,LLM,836,CharRange,155,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,7,2,269,26,2,1,10,1
u1768,354,0,YES,NO,NO,,Human,LLM,971,CharRange,155,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,4,5,118,177,1,4,4,5
u1776,354,0,YES,NO,NO,,Human,LLM,993,CharRange,209,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,10,25,392,0,4,0,1
u1784,354,0,YES,NO,NO,,Human,LLM,1029,CharRange,191,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,8,7,43,64,2,2,0,0
u1792,354,3,NO,YES,NO,,Human,LLM,1061,CharRange,153,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,5,9,69,7,1,0,1,0
u1795,354,0,YES,NO,NO,,Human,LLM,1078,CharRange,42,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,136,65,661,602,13,17,1,12
u1801,354,9,NO,YES,NO,,Human,LLM,1103,CharRange,181,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,13,1,86,0,4,0,4,0
u1810,354,9,NO,YES,NO,,Human,LLM,1146,CharRange,181,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,13,1,86,0,4,0,4,0
u1814,354,0,YES,NO,NO,,Human,LLM,1164,CharRange,155,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,6,3,139,156,2,6,2,4
u1819,354,0,YES,NO,NO,,Human,LLM,1192,CharRange,181,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,10,4,37,49,3,1,0,4
u1837,354,0,YES,NO,NO,,Human,LLM,1295,CharRange,191,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,2,13,33,74,1,3,0,0
u1844,354,0,YES,NO,NO,,Human,LLM,1317,CharRange,112,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,42,2,80,0,2,0,0
u1849,354,9,NO,YES,NO,,Human,LLM,1358,CharRange,181,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,13,1,86,0,4,0,4,0
u1859,354,0,YES,NO,NO,,Human,LLM,1404,CharRange,203,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,7,9,118,353,2,5,0,0
u1873,354,0,YES,NO,NO,,Human,LLM,1480,CharRange,149,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,0,4,0,29,0,1,0,0
u1893,354,0,YES,NO,NO,,Human,LLM,1562,CharRange,174,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,10,13,37,81,3,4,0,2
u1899,354,0,YES,NO,NO,,Human,LLM,1585,CharRange,160,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,13,3,52,21,1,1,0,0
u1910,354,0,YES,NO,NO,,Human,LLM,1618,CharRange,177,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,7,12,31,86,1,7,0,1
u1922,354,8,NO,YES,NO,,Human,LLM,1681,CharRange,202,1,,DesertTelephone,22.0,Bachelor Informatik,6.0,5.0,4.0,4.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,4.0,,,,,,16,0,471,0,7,0,0,0
l264,126,5,NO,NO,NO,,LLM,LLM,23,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,5,12
l266,126,5,NO,NO,NO,,LLM,LLM,53,ByteVector,"185,191,193,199,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,372,337,0,0,14,3
l269,126,1,NO,NO,NO,,LLM,LLM,83,ByteVector,"181,182,185,191,193,199,208,210,222",9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,26,30,679,0,0,1,16
l270,126,0,YES,NO,NO,,LLM,LLM,109,ByteVector,"46,48",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,71,307,1,1,1,0
l274,126,0,YES,NO,NO,,LLM,LLM,139,ByteVector,48,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,73,305,1,1,1,0
l276,126,0,YES,NO,YES,10.0,LLM,LLM,173,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,709,0,0,0,17,0
l280,126,1,NO,NO,NO,,LLM,LLM,219,ByteVector,"185,186,191,193,208,209,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,7,10
l283,126,10,NO,NO,NO,10.0,LLM,LLM,250,ByteVector,"182,185,191,193,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,611,98,0,0,12,5
l285,126,1,NO,NO,NO,,LLM,LLM,280,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,0,5,12
l287,126,5,NO,NO,NO,,LLM,LLM,310,ByteVector,"185,191,193,200,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,0,0,11,6
l289,126,0,YES,NO,NO,,LLM,LLM,337,ByteVector,"128,130",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,41,64,1,1,0,0
l293,126,3,NO,NO,NO,,LLM,LLM,382,ByteVector,"185,191,193,194,208,210,211,212",8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,308,401,0,0,11,6
l296,126,1,NO,NO,NO,,LLM,LLM,414,ByteVector,"182,185,186,191,193,200,208,209,210",9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,80,629,0,0,4,13
l297,126,0,YES,NO,NO,,LLM,LLM,444,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,1,7,9
l300,126,5,NO,NO,NO,,LLM,LLM,489,ByteVector,"185,191,193,194,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,326,383,3,0,9,5
l303,126,10,NO,NO,NO,10.0,LLM,LLM,524,ByteVector,"182,185,191,193,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,4,0,7,6
l307,126,0,YES,NO,NO,,LLM,LLM,570,ByteVector,"181,185,186,191,193,199,208,209,210",9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,31,7,300,409,3,1,4,9
l311,126,0,YES,NO,NO,,LLM,LLM,647,ByteVector,"185,191,193,208,210,219",6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,2,2,8,5
l313,126,0,YES,NO,NO,,LLM,LLM,693,ByteVector,"185,191,193,199,200,208,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,408,301,4,1,8,4
l316,126,9,NO,NO,NO,,LLM,LLM,724,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,457,252,5,0,6,6
l319,126,0,YES,NO,NO,,LLM,LLM,760,ByteVector,"185,191,193,194,195,197,208,210,214,215,216",11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,197,512,2,3,7,5
l322,126,0,YES,NO,NO,,LLM,LLM,790,ByteVector,"185,191,193,208,210,216",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,405,304,3,2,7,5
l324,126,0,YES,NO,YES,10.0,LLM,LLM,834,ByteVector,"185,191,193,208,210,219",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,6,0,11,0
l327,126,0,YES,NO,NO,,LLM,LLM,879,ByteVector,"185,188,191,193,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,242,467,4,2,7,4
l329,126,0,YES,NO,NO,,LLM,LLM,924,ByteVector,"185,191,193,206,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,210,499,2,4,7,4
l331,126,0,YES,NO,YES,10.0,LLM,LLM,974,ByteVector,"185,191,193,208,210",5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,698,11,7,0,10,0
l335,126,0,YES,NO,NO,,LLM,LLM,1009,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,207,502,4,3,2,8
l337,126,10,NO,NO,NO,10.0,LLM,LLM,1053,ByteVector,"181,182,185,191,193,199,200,208,210,211,212,213,215,216",14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,706,3,7,0,9,1
l339,126,0,YES,NO,YES,10.0,LLM,LLM,1091,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,7,0,10,0
l342,126,0,YES,NO,NO,,LLM,LLM,1166,ByteVector,"185,191,193,208,210,215",6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,437,272,5,2,10,0
l344,126,0,YES,NO,NO,,LLM,LLM,1211,ByteVector,"185,191,193,208,210,215",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,405,304,4,3,9,1
l347,126,0,YES,NO,NO,,LLM,LLM,1271,ByteVector,"185,191,193,208,210",5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,663,46,6,1,9,1
l348,126,0,YES,NO,NO,,LLM,LLM,1302,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,1,7,4,5
l350,126,0,YES,NO,NO,,LLM,LLM,1346,ByteVector,"181,185,191,193,196,199,208,210",8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,351,358,4,4,7,2
l352,126,0,YES,NO,NO,,LLM,LLM,1376,ByteVector,"185,191,193,194,195,197,208,210,213,217",10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,206,503,2,6,7,2
l356,126,0,YES,NO,NO,,LLM,LLM,1423,ByteVector,"185,191,193,208,210,212,216",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,410,299,3,5,9,0
l358,126,0,YES,NO,NO,,LLM,LLM,1453,ByteVector,"185,191,193,199,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,4,4,7,2
l360,126,0,YES,NO,YES,10.0,LLM,LLM,1489,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,8,0,9,0
l361,126,0,YES,NO,NO,,LLM,LLM,1521,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,3,5,4,5
l369,126,0,YES,NO,NO,,LLM,LLM,1629,ByteVector,"185,191,193,194,195,197,208,210",8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,441,268,6,2,8,1
l376,128,7,NO,NO,NO,,LLM,LLM,27,ByteVector,"185,191,193,208,210,216",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,643,66,0,0,16,2
l378,128,1,NO,NO,NO,,LLM,LLM,53,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,0,2,16
l381,128,1,NO,NO,NO,,LLM,LLM,83,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,2,16
l384,128,0,YES,NO,NO,,LLM,LLM,108,ByteVector,"45,46,47,48",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16,22,69,309,1,1,1,9
l388,128,0,YES,NO,YES,10.0,LLM,LLM,157,ByteVector,"181,185,191,193,199,208,210,211,212,215",10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,707,2,0,0,18,0
l391,128,2,NO,NO,NO,,LLM,LLM,188,ByteVector,"185,191,193,199,200,208,210,219",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,203,506,0,0,5,13
l394,128,2,NO,NO,NO,,LLM,LLM,218,ByteVector,"185,191,193,199,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,242,467,0,0,5,13
l396,128,1,NO,NO,NO,,LLM,LLM,248,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,457,252,0,0,12,6
l399,128,1,NO,NO,NO,,LLM,LLM,278,ByteVector,"181,182,185,191,193,199,200,208,210",9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,2,16
l402,128,1,NO,NO,NO,,LLM,LLM,322,ByteVector,"182,185,191,193,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,0,0,15,3
l405,128,2,NO,NO,NO,,LLM,LLM,354,ByteVector,"185,191,193,200,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,372,337,0,0,8,10
l408,128,7,NO,NO,NO,,LLM,LLM,383,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,663,46,0,0,16,2
l411,128,0,YES,NO,NO,,LLM,LLM,411,ByteVector,"147,152",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,33,58,1,1,0,0
l414,128,2,NO,NO,NO,,LLM,LLM,443,ByteVector,"185,191,193,194,195,197,208,210",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,441,268,1,0,8,9
l415,128,0,YES,NO,NO,,LLM,LLM,473,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,2,2,14
l418,128,0,YES,NO,NO,,LLM,LLM,503,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,265,444,0,3,5,10
l421,128,0,YES,NO,NO,,LLM,LLM,533,ByteVector,"182,185,186,191,193,200,208,209,210",9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,648,61,3,1,13,1
l425,128,2,NO,NO,NO,,LLM,LLM,590,ByteVector,"243,245",2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,116,54,1,0,10,2
l429,128,0,YES,NO,NO,,LLM,LLM,635,ByteVector,242,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,43,77,1,1,1,9
l432,128,7,NO,NO,NO,,LLM,LLM,683,ByteVector,"185,191,193,208,210",5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,663,46,5,0,11,2
l434,128,0,YES,NO,NO,,LLM,LLM,713,ByteVector,"185,191,193,200,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,2,3,3,10
l437,128,0,YES,NO,NO,,LLM,LLM,744,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,117,592,2,3,2,11
l440,128,0,YES,NO,NO,,LLM,LLM,773,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,4,1,4,9
l441,128,0,YES,NO,NO,,LLM,LLM,808,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,2,3,4,9
l443,128,0,YES,NO,YES,10.0,LLM,LLM,834,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,6,0,12,0
l446,128,0,YES,NO,NO,,LLM,LLM,864,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,4,2,4,8
l448,128,0,YES,NO,NO,,LLM,LLM,891,ByteVector,"128,130",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,41,64,1,1,0,0
l451,128,0,YES,NO,NO,,LLM,LLM,925,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,166,543,2,4,2,10
l453,128,0,YES,NO,NO,,LLM,LLM,989,ByteVector,"185,191,193,208,210,219",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,2,6,4,6
l454,128,11,NO,NO,NO,0.0,LLM,LLM,1017,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,698,11,9,0,8,1
l457,128,0,YES,NO,YES,13.0,LLM,LLM,1111,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,707,2,14,0,4,0
l459,128,0,YES,NO,NO,,LLM,LLM,1142,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,7,8,1,2
l461,128,0,YES,NO,NO,,LLM,LLM,1177,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,6,10,0,2
l462,128,0,YES,NO,YES,17.0,LLM,LLM,1204,ByteVector,258,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,811,0,16,0,10,0
l465,128,0,YES,NO,NO,,LLM,LLM,1278,ByteVector,"257,258",2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,0,811,0,16,0,10
l467,128,10,NO,NO,NO,10.0,LLM,LLM,1298,ByteVector,238,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,167,3,3,0,8,2
l468,128,0,YES,NO,NO,,LLM,LLM,1327,ByteVector,244,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,25,145,0,3,1,9
l471,128,0,YES,NO,NO,,LLM,LLM,1402,ByteVector,244,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,25,145,0,6,1,6
l472,128,8,NO,NO,NO,,LLM,LLM,1433,ByteVector,"239,244",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,104,66,7,0,2,4
l477,128,0,YES,NO,YES,10.0,LLM,LLM,1538,ByteVector,239,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,75,8,7,0,2,0
l478,128,0,YES,NO,NO,,LLM,LLM,1568,ByteVector,"86,88",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,46,63,2,1,0,0
l483,128,0,YES,NO,NO,,LLM,LLM,1643,ByteVector,239,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,38,45,1,7,1,0
l485,128,0,YES,NO,NO,,LLM,LLM,1674,ByteVector,244,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,25,145,0,11,1,1
l380,130,1,NO,NO,NO,,LLM,LLM,23,ByteVector,"181,182,185,186,191,193,199,200,208,209,210",11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,81,628,0,0,2,26
l383,130,10,NO,NO,NO,10.0,LLM,LLM,53,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,696,13,0,0,26,2
l386,130,6,NO,NO,NO,,LLM,LLM,83,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,698,11,0,0,27,1
l387,130,0,YES,NO,NO,,LLM,LLM,108,ByteVector,"45,46,47,48",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16,22,69,309,1,1,3,5
l390,130,1,NO,NO,NO,,LLM,LLM,143,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,11,17
l393,130,1,NO,NO,NO,,LLM,LLM,174,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,11,17
l395,130,0,YES,NO,YES,10.0,LLM,LLM,204,ByteVector,"182,185,191,193,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,707,2,0,0,28,0
l398,130,1,NO,NO,NO,,LLM,LLM,232,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,11,17
l400,130,0,YES,NO,NO,,LLM,LLM,258,ByteVector,"86,88",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,46,63,0,1,1,0
l403,130,0,YES,NO,YES,10.0,LLM,LLM,292,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,707,2,0,0,28,0
l406,130,0,YES,NO,NO,,LLM,LLM,319,ByteVector,"153,154,155,157",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,33,58,0,1,0,0
l409,130,0,YES,NO,NO,,LLM,LLM,353,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,2,6,20
l413,130,0,YES,NO,NO,,LLM,LLM,397,ByteVector,"181,182,185,191,193,208,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,3,1,18,6
l417,130,0,YES,NO,NO,,LLM,LLM,457,ByteVector,"185,191,193,199,208,210",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,242,467,2,2,8,16
l420,130,0,YES,NO,NO,,LLM,LLM,488,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,144,565,1,3,3,21
l423,130,0,YES,NO,YES,10.0,LLM,LLM,517,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,707,2,4,0,24,0
l424,130,0,YES,NO,NO,,LLM,LLM,548,ByteVector,"185,191,193,194,208,210,211,212",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,308,401,2,3,9,14
l427,130,0,YES,NO,YES,10.0,LLM,LLM,578,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,663,46,6,0,21,1
l430,130,0,YES,NO,NO,,LLM,LLM,622,ByteVector,"185,191,193,208,210,219",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,389,320,3,3,10,12
l433,130,0,YES,NO,NO,,LLM,LLM,668,ByteVector,"185,186,191,193,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,309,400,3,3,8,14
l436,130,0,YES,NO,NO,,LLM,LLM,697,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,404,305,3,3,11,11
l439,130,0,YES,NO,NO,,LLM,LLM,728,ByteVector,"185,191,193,199,200,208,210,219",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,203,506,1,5,8,14
l442,130,0,YES,NO,NO,,LLM,LLM,774,ByteVector,"181,182,185,191,193,199,200,208,210,211,212,215,219",13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,231,478,1,5,8,14
l445,130,0,YES,NO,NO,,LLM,LLM,818,ByteVector,"182,185,191,193,200,208,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,1,6,2,19
l447,130,0,YES,NO,NO,,LLM,LLM,849,ByteVector,"185,191,193,200,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,2,6,8,12
